,subject,predicate,object
6808,Robison Wells,writesGenre,GenreYoung_Adult_Fiction
6809,Robison Wells,bornInCentury,Century_20
6810,Rod Serling,wrote,BookNight_Gallery
6811,Rod Serling,wrote,BookPatterns_Kraft_Television_Theatre
6812,Rod Serling,wrote,BookPlanet_Of_The_Apes_1968_Film
6813,Rod Serling,wrote,BookRequiem_For_A_Heavyweight
6814,Rod Serling,wrote,BookSeven_Days_In_May
6815,Rod Serling,wrote,BookThe_Twilight_Zone
6816,Rod Serling,writesGenre,GenreHorror_Fiction
6817,Rod Serling,writesGenre,GenreScience_Fiction
6818,Rod Serling,writesGenre,GenreSpeculative_Fiction
6819,Rod Serling,bornInCentury,Century_20
6820,Roderick Thorp,wrote,BookNothing_Lasts_Forever_1979_Novel
6821,Roderick Thorp,wrote,BookThe_Detective_Novel
6822,Roderick Thorp,writesGenre,GenreCrime_Fiction
6823,Roderick Thorp,bornInCentury,Century_20
6824,Rodnay Zaks,wrote,BookMos_Technology_6502
6825,Rodnay Zaks,wrote,BookProgramming_The_Z80
6826,Rodnay Zaks,writesGenre,GenreNonfiction
6827,Rodnay Zaks,bornInCentury,Century_20
6828,Roger Hargreaves,wrote,BookMr_Men
6829,Roger Hargreaves,wrote,BookTimbuctoo
6830,Roger Hargreaves,writesGenre,GenreFantasy
6831,Roger Hargreaves,bornInCentury,Century_20
6832,Roger Zelazny,wrote,BookA_Night_In_The_Lonesome_October
6833,Roger Zelazny,wrote,BookDoorways_In_The_Sand
6834,Roger Zelazny,wrote,BookEye_Of_Cat
6835,Roger Zelazny,wrote,BookIsle_Of_The_Dead_Zelazny_Novel
6836,Roger Zelazny,wrote,BookLord_Of_Light
6837,Roger Zelazny,wrote,BookThe_Chronicles_Of_Amber
6838,Roger Zelazny,wrote,BookThe_Doors_Of_His_Face
6839,Roger Zelazny,wrote,BookThe_Lamps_Of_His_Mouth
6840,Roger Zelazny,wrote,BookAnd_Other_Stories
6841,Roger Zelazny,wrote,BookUnicorn_Variations
6842,Roger Zelazny,writesGenre,GenreFantasy
6843,Roger Zelazny,writesGenre,GenreSciencefiction
6844,Roger Zelazny,bornInCentury,Century_20
6845,Rohan O'Grady,wrote,BookLets_Kill_Uncle
6846,Rohan O'Grady,writesGenre,GenreFiction
6847,Rohan O'Grady,writesGenre,GenreGothic_Fiction
6848,Rohan O'Grady,bornInCentury,Century_20
6849,Roland Topor,wrote,BookThe_Tenant_Novel
6850,Roland Topor,writesGenre,GenreSatire
6851,Roland Topor,writesGenre,GenreSurrealism
6852,Roland Topor,bornInCentury,Century_20
6853,Romain Gary,wrote,BookLa_Vie_Devant_Soi
6854,Romain Gary,wrote,BookLes_Racines_Du_Ciel
6855,Romain Gary,writesGenre,GenreNovel
6856,Romain Gary,bornInCentury,Century_20
6857,Roman Pisarski,wrote,BookO_Psie
6858,Roman Pisarski,wrote,BookKtry_Jedzi_Kolej
6859,Roman Pisarski,writesGenre,GenreChildrens_Literature
6860,Roman Pisarski,bornInCentury,Century_20
6861,Romeo Tanaka,wrote,BookCross_Channel_Visual_Novel
6862,Romeo Tanaka,wrote,BookHumanity_Has_Declined
6863,Romeo Tanaka,wrote,BookYume_Miru_Kusuri_A_Drug_That_Makes_You_Dream
6864,Romeo Tanaka,writesGenre,GenreFantasy
6865,Romeo Tanaka,writesGenre,GenreFiction
6866,Romeo Tanaka,bornInCentury,Century_20
6867,Ronald Cass,wrote,BookSummer_Holiday_1963_Film
6868,Ronald Cass,wrote,BookThe_Young_Ones_1961_Film
6869,Ronald Cass,writesGenre,GenreMusical_Film
6870,Ronald Cass,bornInCentury,Century_20
6871,Ronald D. Moore,wrote,BookBattlestar_Galactica_2004_Tv_Series
6872,Ronald D. Moore,wrote,BookFor_All_Mankind_Tv_Series
6873,Ronald D. Moore,wrote,BookOutlander_Tv_Series
6874,Ronald D. Moore,wrote,BookStar_Trek_Deep_Space_Nine
6875,Ronald D. Moore,wrote,BookStar_Trek_The_Next_Generation
6876,Ronald D. Moore,writesGenre,GenreDrama
6877,Ronald D. Moore,writesGenre,GenreScience_Fiction
6878,Ronald D. Moore,bornInCentury,Century_20
6879,Rosamunde Pilcher,wrote,BookThe_Shell_Seekers
6880,Rosamunde Pilcher,writesGenre,GenreRomance_Novel
6881,Rosamunde Pilcher,bornInCentury,Century_20
6882,Roseanne A. Brown,wrote,BookA_Song_Of_Wraiths_And_Ruin
6883,Roseanne A. Brown,writesGenre,GenreFantasy
6884,Roseanne A. Brown,writesGenre,GenreScience_Fiction
6885,Roseanne A. Brown,bornInCentury,Century_20
6886,Rosemary Harris (writer),wrote,BookThe_Moon_In_The_Cloud
6887,Rosemary Harris (writer),writesGenre,GenreChildrens_Fiction
6888,Rosemary Harris (writer),writesGenre,GenreRomance_Novel
6889,Rosemary Harris (writer),writesGenre,GenreSuspense_Fiction
6890,Rosemary Harris (writer),bornInCentury,Century_20
6891,Rosemary Sutcliff,wrote,BookThe_Mark_Of_The_Horse_Lord
6892,Rosemary Sutcliff,writesGenre,GenreChildrens_Literature
6893,Rosemary Sutcliff,writesGenre,GenreLegend
6894,Rosemary Sutcliff,bornInCentury,Century_20
6895,Ross Lockridge Jr.,wrote,BookRaintree_County_Novel
6896,Ross Lockridge Jr.,writesGenre,GenreHistorical_Fiction
6897,Ross Lockridge Jr.,bornInCentury,Century_20
6898,Ross Rossin,wrote,BookNational_Portrait_Gallery_United_States
6899,Ross Rossin,writesGenre,GenreRealism
6900,Ross Rossin,bornInCentury,Century_20
6901,Roy Clarke,wrote,BookAint_Misbehavin_Tv_Series
6902,Roy Clarke,wrote,BookDont_Tell_Father_1992_Tv_Series
6903,Roy Clarke,wrote,BookFirst_Of_The_Summer_Wine
6904,Roy Clarke,wrote,BookKeeping_Up_Appearances
6905,Roy Clarke,wrote,BookLast_Of_The_Summer_Wine
6906,Roy Clarke,wrote,BookManns_Best_Friends
6907,Roy Clarke,wrote,BookOh_No_Its_Selwyn_Froggitt
6908,Roy Clarke,wrote,BookOpen_All_Hours
6909,Roy Clarke,wrote,BookPotter_Tv_Series
6910,Roy Clarke,wrote,BookPulaski_Tv_Series
6911,Roy Clarke,wrote,BookRosie_Tv_Series
6912,Roy Clarke,wrote,BookStill_Open_All_Hours
6913,Roy Clarke,wrote,BookThe_Clairvoyant_Tv_Series
6914,Roy Clarke,wrote,BookThe_Magnificent_Evans
6915,Roy Clarke,wrote,BookThe_Misfit_Tv_Series
6916,Roy Clarke,wrote,BookThe_Wanderer_1994_Tv_Series
6917,Roy Clarke,wrote,BookYoung_Hyacinth
6918,Roy Clarke,writesGenre,GenreTelevision
6919,Roy Clarke,bornInCentury,Century_20
6920,Rudolf Fischer (writer),wrote,BookMartin_Hoop
6921,Rudolf Fischer (writer),writesGenre,GenreProse
6922,Rudolf Fischer (writer),bornInCentury,Century_20
6923,Rudy Wurlitzer,wrote,BookNog_Novel
6924,Rudy Wurlitzer,wrote,BookPat_Garrett_And_Billy_The_Kid
6925,Rudy Wurlitzer,wrote,BookTwolane_Blacktop
6926,Rudy Wurlitzer,writesGenre,GenreExperimental_Music
6927,Rudy Wurlitzer,writesGenre,GenreNovelist
6928,Rudy Wurlitzer,writesGenre,GenreScreenwriting
6929,Rudy Wurlitzer,writesGenre,GenreWestern_Genre
6930,Rudy Wurlitzer,bornInCentury,Century_20
6931,Ruth Gilligan,wrote,BookFair_City
6932,Ruth Gilligan,wrote,BookLaura_Halpin
6933,Ruth Gilligan,writesGenre,GenreHistorical_Fiction
6934,Ruth Gilligan,writesGenre,GenreLiterary_Fiction
6935,Ruth Gilligan,bornInCentury,Century_20
6936,Ruth Sawyer,wrote,BookRoller_Skates
6937,Ruth Sawyer,writesGenre,GenreChildrens_Literature
6938,Ruth Sawyer,bornInCentury,Century_19
6939,Ruth Stiles Gannett,wrote,BookElmer_And_The_Dragon
6940,Ruth Stiles Gannett,wrote,BookMy_Fathers_Dragon
6941,Ruth Stiles Gannett,wrote,BookThe_Dragons_Of_Blueland
6942,Ruth Stiles Gannett,writesGenre,GenreChildrens_Literature
6943,Ruth Stiles Gannett,bornInCentury,Century_20
6944,Ryan Holiday,wrote,BookEgo_Is_The_Enemy
6945,Ryan Holiday,wrote,BookThe_Daily_Stoic
6946,Ryan Holiday,wrote,BookThe_Obstacle_Is_The_Way
6947,Ryan Holiday,wrote,BookTrust_Me
6948,Ryan Holiday,wrote,BookIm_Lying
6949,Ryan Holiday,writesGenre,GenreNonfiction
6950,Ryan Holiday,bornInCentury,Century_20
6951,Ryan North,wrote,BookAdventure_Time
6952,Ryan North,wrote,BookDinosaur_Comics
6953,Ryan North,wrote,BookThe_Unbeatable_Squirrel_Girl
6954,Ryan North,writesGenre,GenreHumour
6955,Ryan North,bornInCentury,Century_20
6956,Ryukishi07,wrote,BookHigurashi_When_They_Cry
6957,Ryukishi07,wrote,BookUmineko_When_They_Cry
6958,Ryukishi07,writesGenre,GenreFantasy
6959,Ryukishi07,writesGenre,GenreHorror_Fiction
6960,Ryukishi07,writesGenre,GenreMystery_Fiction
6961,Ryukishi07,writesGenre,GenreScience_Fiction
6962,Ryukishi07,bornInCentury,Century_20
6963,S. A. Chakraborty,wrote,BookThe_City_Of_Brass_Novel
6964,S. A. Chakraborty,writesGenre,GenreHistorical_Fantasy
6965,S. A. Chakraborty,bornInCentury,Century_20
6966,S. R. Ranganathan,wrote,BookColon_Classification
6967,S. R. Ranganathan,wrote,BookFive_Laws_Of_Library_Science
6968,S. R. Ranganathan,writesGenre,GenreDocumentation
6969,S. R. Ranganathan,writesGenre,GenreInformation_Science
6970,S. R. Ranganathan,writesGenre,GenreLibrary_Science
6971,S. R. Ranganathan,bornInCentury,Century_19
6972,Saadat Hasan Manto,wrote,BookThanda_Gosht
6973,Saadat Hasan Manto,wrote,BookToba_Tek_Singh_Short_Story
6974,Saadat Hasan Manto,writesGenre,GenreDrama
6975,Saadat Hasan Manto,writesGenre,GenreNonfiction
6976,Saadat Hasan Manto,writesGenre,GenreSatire
6977,Saadat Hasan Manto,writesGenre,GenreScreenplays
6978,Saadat Hasan Manto,writesGenre,GenrePersonal_Correspondence
6979,Saadat Hasan Manto,bornInCentury,Century_20
6980,Saeko Himuro,wrote,BookI_Can_Hear_The_Sea
6981,Saeko Himuro,writesGenre,GenreComing_Of_Age
6982,Saeko Himuro,writesGenre,GenreRomance_Novel
6983,Saeko Himuro,bornInCentury,Century_20
6984,Saho Sasazawa,wrote,BookKogarashi_Monjir
6985,Saho Sasazawa,writesGenre,GenreDetective_Fiction
6986,Saho Sasazawa,writesGenre,GenreHistorical_Fiction
6987,Saho Sasazawa,bornInCentury,Century_20
6988,Sakyo Komatsu,wrote,BookJapan_Sinks
6989,Sakyo Komatsu,writesGenre,GenreScience_Fiction
6990,Sakyo Komatsu,bornInCentury,Century_20
6991,Sally Rooney,wrote,BookBeautiful_World
6992,Sally Rooney,wrote,BookWhere_Are_You
6993,Sally Rooney,wrote,BookConversations_With_Friends
6994,Sally Rooney,wrote,BookNormal_People
6995,Sally Rooney,writesGenre,GenreFiction
6996,Sally Rooney,bornInCentury,Century_20
6997,Samantha Shannon,wrote,BookThe_Bone_Season
6998,Samantha Shannon,wrote,BookThe_Priory_Of_The_Orange_Tree
6999,Samantha Shannon,writesGenre,GenreFantasy
7000,Samantha Shannon,writesGenre,GenreUtopian_And_Dystopian_Fiction
7001,Samantha Shannon,bornInCentury,Century_20
7002,Samuel R. Delany,wrote,BookBabel17
7003,Samuel R. Delany,wrote,BookDhalgren
7004,Samuel R. Delany,wrote,BookHogg_Novel
7005,Samuel R. Delany,wrote,BookNova_Novel
7006,Samuel R. Delany,wrote,BookThe_Einstein_Intersection
7007,Samuel R. Delany,writesGenre,GenreAutobiography
7008,Samuel R. Delany,writesGenre,GenreCreative_Nonfiction
7009,Samuel R. Delany,writesGenre,GenreErotic_Literature
7010,Samuel R. Delany,writesGenre,GenreFantasy
7011,Samuel R. Delany,writesGenre,GenreLiterary_Criticism
7012,Samuel R. Delany,writesGenre,GenreNew_Wave_Science_Fiction
7013,Samuel R. Delany,bornInCentury,Century_20
7014,Sanders Anne Laubenthal,wrote,BookExcalibur_Novel
7015,Sanders Anne Laubenthal,writesGenre,GenreFantasy
7016,Sanders Anne Laubenthal,bornInCentury,Century_20
7017,Santha Rama Rau,wrote,BookA_Passage_To_India_Play
7018,Santha Rama Rau,writesGenre,GenreTravel_Writer
7019,Santha Rama Rau,writesGenre,GenreNovelist
7020,Santha Rama Rau,writesGenre,GenrePlaywright
7021,Santha Rama Rau,bornInCentury,Century_20
7022,Sara Shepard,wrote,BookPretty_Little_Liars_Book_Series
7023,Sara Shepard,wrote,BookThe_Lying_Game_Book_Series
7024,Sara Shepard,writesGenre,GenreMystery_Fiction
7025,Sara Shepard,writesGenre,GenreThriller_Genre
7026,Sara Shepard,writesGenre,GenreYoung_Adult_Fiction
7027,Sara Shepard,bornInCentury,Century_20
7028,Sara Sheridan,wrote,BookBrighton_Belle_Sheridan_Novel
7029,Sara Sheridan,writesGenre,GenreNovels
7030,Sara Sheridan,writesGenre,GenreHistorical
7031,Sara Sheridan,writesGenre,GenreCrime
7032,Sara Sheridan,bornInCentury,Century_20
7033,Sarah Monette,wrote,BookMlusine_Novel
7034,Sarah Monette,wrote,BookThe_Goblin_Emperor
7035,Sarah Monette,writesGenre,GenreSpeculative_Fiction
7036,Sarah Monette,bornInCentury,Century_20
7037,Sarah Schneider,wrote,BookCollegehumor
7038,Sarah Schneider,wrote,BookSaturday_Night_Live
7039,Sarah Schneider,writesGenre,GenreComedy
7040,Sarah Schneider,bornInCentury,Century_20
7041,Sarah Weeks,wrote,BookJumping_The_Scratch
7042,Sarah Weeks,wrote,BookSo_B_It
7043,Sarah Weeks,writesGenre,GenreChapter_Books
7044,Sarah Weeks,writesGenre,GenreNovels
7045,Sarah Weeks,writesGenre,GenrePicture_Books
7046,Sarah Weeks,bornInCentury,Century_20
7047,Satoshi Mizukami,wrote,BookLucifer_And_The_Biscuit_Hammer
7048,Satoshi Mizukami,wrote,BookPlanet_With
7049,Satoshi Mizukami,wrote,BookSpirit_Circle
7050,Satoshi Mizukami,writesGenre,GenreAction_Genre
7051,Satoshi Mizukami,bornInCentury,Century_20
7052,Sayaka Murata,wrote,BookConvenience_Store_Woman
7053,Sayaka Murata,writesGenre,GenreFiction
7054,Sayaka Murata,bornInCentury,Century_20
7055,Scott Lynch,wrote,BookRed_Seas_Under_Red_Skies
7056,Scott Lynch,wrote,BookThe_Lies_Of_Locke_Lamora
7057,Scott Lynch,wrote,BookThe_Republic_Of_Thieves
7058,Scott Lynch,writesGenre,GenreFantasy
7059,Scott Lynch,bornInCentury,Century_20
7060,Scott O'Dell,wrote,BookIsland_Of_The_Blue_Dolphins
7061,Scott O'Dell,writesGenre,GenreChildrens_Literature
7062,Scott O'Dell,bornInCentury,Century_19
7063,Scott Oden,wrote,BookMen_Of_Bronze
7064,Scott Oden,wrote,BookThe_Lion_Of_Cairo
7065,Scott Oden,writesGenre,GenreHistorical_Fiction
7066,Scott Oden,bornInCentury,Century_20
7067,Seosamh Mac Grianna,wrote,BookMo_Bhealach_Fin
7068,Seosamh Mac Grianna,writesGenre,GenreAutobiography
7069,Seosamh Mac Grianna,writesGenre,GenreNovel
7070,Seosamh Mac Grianna,bornInCentury,Century_20
7071,Sergei Lukyanenko,wrote,BookLabyrinth_Of_Reflections
7072,Sergei Lukyanenko,wrote,BookNight_Watch_Russian_Novel
7073,Sergei Lukyanenko,writesGenre,GenreFantasy_Fiction
7074,Sergei Lukyanenko,writesGenre,GenreScience_Fiction
7075,Sergei Lukyanenko,bornInCentury,Century_20
7076,Sergei Ryabov,wrote,BookRybka_Film
7077,Sergei Ryabov,writesGenre,GenreAnimation
7078,Sergei Ryabov,bornInCentury,Century_20
7079,Seth Grahame-Smith,wrote,BookAbraham_Lincoln
7080,Seth Grahame-Smith,wrote,BookVampire_Hunter_Novel
7081,Seth Grahame-Smith,wrote,BookPride_And_Prejudice_And_Zombies
7082,Seth Grahame-Smith,writesGenre,GenreHorror_Fiction
7083,Seth Grahame-Smith,writesGenre,GenreMashup_Book
7084,Seth Grahame-Smith,bornInCentury,Century_20
7085,Severino Reyes,wrote,BookMga_Kuwento_Ni_Lola_Basyang
7086,Severino Reyes,wrote,BookWalang_Sugat
7087,Severino Reyes,writesGenre,GenrePlays
7088,Severino Reyes,bornInCentury,Century_19
7089,Shan Sa,wrote,BookThe_Girl_Who_Played_Go
7090,Shan Sa,writesGenre,GenreRomance
7091,Shan Sa,bornInCentury,Century_20
7092,Shane Claiborne,wrote,BookThe_Irresistible_Revolution
7093,Shane Claiborne,writesGenre,GenreChristianity
7094,Shane Claiborne,bornInCentury,Century_20
7095,Shannon Hale,wrote,BookAustenland
7096,Shannon Hale,wrote,BookBook_Of_A_Thousand_Days
7097,Shannon Hale,wrote,BookPrincess_Academy
7098,Shannon Hale,wrote,BookThe_Goose_Girl_Novel
7099,Shannon Hale,writesGenre,GenreFantasy_Genre
7100,Shannon Hale,writesGenre,GenreYoung_Adult_Fiction
7101,Shannon Hale,bornInCentury,Century_20
7102,Shantanu Gupta,wrote,BookThe_Monk_Who_Became_Chief_Minister
7103,Shantanu Gupta,writesGenre,GenreNonfiction
7104,Shantanu Gupta,bornInCentury,Century_20
7105,Shantinath Desai,wrote,BookOm_Namo
7106,Shantinath Desai,writesGenre,GenreFiction
7107,Shantinath Desai,bornInCentury,Century_20
7108,Sharon Creech,wrote,BookRuby_Holler
7109,Sharon Creech,wrote,BookWalk_Two_Moons
7110,Sharon Creech,writesGenre,GenreChildrens_Novels
7111,Sharon Creech,writesGenre,GenreLow_Fantasy
7112,Sharon Creech,writesGenre,GenreMagic_Realism
7113,Sharon Creech,writesGenre,GenrePoetry
7114,Sharon Creech,bornInCentury,Century_20
7115,Sheppard Solomon,wrote,BookBritney_Spears
7116,Sheppard Solomon,wrote,BookCeline_Dion
7117,Sheppard Solomon,wrote,BookDaughtry_Band
7118,Sheppard Solomon,wrote,BookEnrique_Iglesias
7119,Sheppard Solomon,wrote,BookKelly_Clarkson
7120,Sheppard Solomon,wrote,BookParis_Hilton
7121,Sheppard Solomon,wrote,BookRyan_Cabrera
7122,Sheppard Solomon,writesGenre,GenrePop_Music
7123,Sheppard Solomon,writesGenre,GenreRb
7124,Sheppard Solomon,writesGenre,GenreRock_Music
7125,Sheppard Solomon,bornInCentury,Century_20
7126,Sheri S. Tepper,wrote,BookBeauty_Tepper_Novel
7127,Sheri S. Tepper,wrote,BookGrass_Novel
7128,Sheri S. Tepper,wrote,BookThe_Gate_To_Womens_Country
7129,Sheri S. Tepper,writesGenre,GenreFeminist_Science_Fiction
7130,Sheri S. Tepper,writesGenre,GenreHorror_Fiction
7131,Sheri S. Tepper,writesGenre,GenreMystery_Fiction
7132,Sheri S. Tepper,bornInCentury,Century_20
7133,Sherman Alexie,wrote,BookReservation_Blues
7134,Sherman Alexie,wrote,BookSmoke_Signals_Film
7135,Sherman Alexie,wrote,BookThe_Absolutely_True_Diary_Of_A_Parttime_Indian
7136,Sherman Alexie,wrote,BookThe_Lone_Ranger_And_Tonto_Fistfight_In_Heaven
7137,Sherman Alexie,wrote,BookWar_Dances
7138,Sherman Alexie,writesGenre,GenreNative_American_Literature
7139,Sherman Alexie,bornInCentury,Century_20
7140,Sherri Browning Erwin,wrote,BookMashup_Book
7141,Sherri Browning Erwin,writesGenre,GenreHistorical_Romance
7142,Sherri Browning Erwin,writesGenre,GenreHorror_Fiction
7143,Sherri Browning Erwin,writesGenre,GenreHumor
7144,Sherri Browning Erwin,writesGenre,GenreParanormal_Romance
7145,Sherri Browning Erwin,bornInCentury,Century_20
7146,Shibram Chakraborty,wrote,BookBari_Theke_Paliye
7147,Shibram Chakraborty,wrote,BookHarshabardhan__Gobardhan
7148,Shibram Chakraborty,writesGenre,GenreHumour
7149,Shibram Chakraborty,bornInCentury,Century_20
7150,Shimun Vrochek,wrote,BookPiter_Novel
7151,Shimun Vrochek,writesGenre,GenreFantasy
7152,Shimun Vrochek,writesGenre,GenreScifi
7153,Shimun Vrochek,bornInCentury,Century_20
7154,Shirley Hughes,wrote,BookDogger_Book
7155,Shirley Hughes,writesGenre,GenreChildrens_Literature
7156,Shirley Hughes,bornInCentury,Century_20
7157,Shiv Kumar Batalvi,wrote,BookLoona_Punjabi_Epic
7158,Shiv Kumar Batalvi,writesGenre,GenreProse
7159,Shiv Kumar Batalvi,bornInCentury,Century_20
7160,Shotaro Ishinomori,wrote,BookCyborg_009
7161,Shotaro Ishinomori,wrote,BookGanbare_Robocon
7162,Shotaro Ishinomori,wrote,BookKamen_Rider
7163,Shotaro Ishinomori,wrote,BookSarutobi_Ecchan
7164,Shotaro Ishinomori,wrote,BookSuper_Sentai
7165,Shotaro Ishinomori,writesGenre,GenreScience_Fiction
7166,Shotaro Ishinomori,bornInCentury,Century_20
7167,Shōhei Ōoka,wrote,BookFires_On_The_Plain_Novel
7168,Shōhei Ōoka,writesGenre,GenreNovels
7169,Shōhei Ōoka,writesGenre,GenreLiterary_Criticism
7170,Shōhei Ōoka,writesGenre,GenreShort_Stories
7171,Shōhei Ōoka,writesGenre,GenreNonfiction
7172,Shōhei Ōoka,bornInCentury,Century_20
7173,Shūsaku Endō,wrote,BookSilence_End_Novel
7174,Shūsaku Endō,writesGenre,GenreHistorical_Fiction
7175,Shūsaku Endō,bornInCentury,Century_20
7176,Sid Colin,wrote,BookHow_Do_You_View
7177,Sid Colin,wrote,BookLiving_It_Up_Uk_Tv_Series
7178,Sid Colin,wrote,BookOn_The_House_Tv_Series
7179,Sid Colin,wrote,BookThe_Army_Game
7180,Sid Colin,wrote,BookUp_Pompeii
7181,Sid Colin,wrote,BookWhoops_Baghdad
7182,Sid Colin,writesGenre,GenreFilm
7183,Sid Colin,writesGenre,GenreRadio
7184,Sid Colin,writesGenre,GenreTelevision
7185,Sid Colin,bornInCentury,Century_20
7186,Siegfried Sassoon,wrote,BookThe_Complete_Memoirs_Of_George_Sherston
7187,Siegfried Sassoon,writesGenre,GenrePoetry
7188,Siegfried Sassoon,writesGenre,GenreBiography
7189,Siegfried Sassoon,writesGenre,GenreFiction
7190,Siegfried Sassoon,bornInCentury,Century_19
7191,Simms Taback,wrote,BookJoseph_Had_A_Little_Overcoat
7192,Simms Taback,writesGenre,GenreChildrens_Picture_Books
7193,Simms Taback,bornInCentury,Century_20
7194,Simon Clark (novelist),wrote,BookThe_Night_Of_The_Triffids
7195,Simon Clark (novelist),writesGenre,GenreHorror_Novel
7196,Simon Clark (novelist),bornInCentury,Century_20
7197,Simon Gray,wrote,BookButley_Play
7198,Simon Gray,wrote,BookOtherwise_Engaged
7199,Simon Gray,wrote,BookQuartermaines_Terms
7200,Simon Gray,writesGenre,GenreDrama
7201,Simon Gray,writesGenre,GenreScreenplay
7202,Simon Gray,writesGenre,GenreMemoir
7203,Simon Gray,writesGenre,GenreNovel
7204,Simon Gray,bornInCentury,Century_20
7205,Simon May,wrote,BookEastenders
7206,Simon May,writesGenre,GenreFilm
7207,Simon May,writesGenre,GenreTelevision
7208,Simon May,bornInCentury,Century_20
7209,Simon Scarrow,wrote,BookEagles_Of_The_Empire
7210,Simon Scarrow,wrote,BookThe_Revolution_Quartet
7211,Simon Scarrow,writesGenre,GenreHistorical_Fiction
7212,Simon Scarrow,bornInCentury,Century_20
7213,Simon Spurrier,wrote,BookBec__Kawl
7214,Simon Spurrier,wrote,BookHarry_Kipling
7215,Simon Spurrier,wrote,BookJack_Point_The_Simping_Detective
7216,Simon Spurrier,wrote,BookLobster_Random
7217,Simon Spurrier,wrote,BookStar_Wars_Doctor_Aphra
7218,Simon Spurrier,writesGenre,GenreComic_Book
7219,Simon Spurrier,writesGenre,GenreScience_Fiction
7220,Simon Spurrier,bornInCentury,Century_20
